"No.","Time","Source IP","Source HW","Source Port","Dest IP","Dest HW","Dest Port","Protocol","Length","Info"
"110","101.166248000","194.169.254.10","RealtekU_12:35:02","80","10.0.2.15","CadmusCo_3b:89:8d","57498","TCP","60","http > 57498 [ACK] Seq=3299 Ack=2305 Win=65535 Len=0"
"111","101.173307000","10.0.2.15","CadmusCo_3b:89:8d","33887","91.189.88.33","RealtekU_12:35:02","80","HTTP","249","GET /ubuntu/dists/quantal/main/i18n/Translation-en.lzma HTTP/1.1 "
"112","101.174016000","91.189.88.33","RealtekU_12:35:02","80","10.0.2.15","CadmusCo_3b:89:8d","33887","TCP","60","http > 33887 [ACK] Seq=3636 Ack=2117 Win=65535 Len=0"
"113","101.195710000","194.169.254.10","RealtekU_12:35:02","80","10.0.2.15","CadmusCo_3b:89:8d","57498","HTTP","336","HTTP/1.1 304 Not Modified "
"114","101.195879000","10.0.2.15","CadmusCo_3b:89:8d","57498","194.169.254.10","RealtekU_12:35:02","80","TCP","54","57498 > http [ACK] Seq=2305 Ack=3581 Win=24932 Len=0"
"115","101.205559000","91.189.88.33","RealtekU_12:35:02","80","10.0.2.15","CadmusCo_3b:89:8d","33887","HTTP","600","HTTP/1.1 404 Not Found  (text/html)"
"116","101.205823000","10.0.2.15","CadmusCo_3b:89:8d","33887","91.189.88.33","RealtekU_12:35:02","80","TCP","54","33887 > http [ACK] Seq=2117 Ack=4182 Win=25208 Len=0"
"117","101.227102000","10.0.2.15","CadmusCo_3b:89:8d","57498","194.169.254.10","RealtekU_12:35:02","80","HTTP","303","GET /ubuntu/dists/quantal/restricted/source/Sources.bz2 HTTP/1.1 "
"118","101.228178000","194.169.254.10","RealtekU_12:35:02","80","10.0.2.15","CadmusCo_3b:89:8d","57498","TCP","60","http > 57498 [ACK] Seq=3581 Ack=2554 Win=65535 Len=0"
"119","101.250418000","10.0.2.15","CadmusCo_3b:89:8d","33887","91.189.88.33","RealtekU_12:35:02","80","HTTP","252","GET /ubuntu/dists/quantal/main/i18n/Translation-en_GB.lzma HTTP/1.1 "
"120","101.251139000","91.189.88.33","RealtekU_12:35:02","80","10.0.2.15","CadmusCo_3b:89:8d","33887","TCP","60","http > 33887 [ACK] Seq=4182 Ack=2315 Win=65535 Len=0"
"121","101.257682000","194.169.254.10","RealtekU_12:35:02","80","10.0.2.15","CadmusCo_3b:89:8d","57498","HTTP","335","HTTP/1.1 304 Not Modified "
"122","101.264156000","10.0.2.15","CadmusCo_3b:89:8d","57498","194.169.254.10","RealtekU_12:35:02","80","HTTP","301","GET /ubuntu/dists/quantal/universe/source/Sources.bz2 HTTP/1.1 "
"123","101.264800000","194.169.254.10","RealtekU_12:35:02","80","10.0.2.15","CadmusCo_3b:89:8d","57498","TCP","60","http > 57498 [ACK] Seq=3862 Ack=2801 Win=65535 Len=0"
"124","101.281548000","91.189.88.33","RealtekU_12:35:02","80","10.0.2.15","CadmusCo_3b:89:8d","33887","HTTP","603","HTTP/1.1 404 Not Found  (text/html)"
"125","101.281706000","10.0.2.15","CadmusCo_3b:89:8d","33887","91.189.88.33","RealtekU_12:35:02","80","TCP","54","33887 > http [ACK] Seq=2315 Ack=4731 Win=26352 Len=0"
"126","101.294189000","194.169.254.10","RealtekU_12:35:02","80","10.0.2.15","CadmusCo_3b:89:8d","57498","HTTP","337","HTTP/1.1 304 Not Modified "
"127","101.302719000","10.0.2.15","CadmusCo_3b:89:8d","57498","194.169.254.10","RealtekU_12:35:02","80","HTTP","303","GET /ubuntu/dists/quantal/multiverse/source/Sources.bz2 HTTP/1.1 "
"128","101.303220000","194.169.254.10","RealtekU_12:35:02","80","10.0.2.15","CadmusCo_3b:89:8d","57498","TCP","60","http > 57498 [ACK] Seq=4145 Ack=3050 Win=65535 Len=0"
"129","101.331795000","194.169.254.10","RealtekU_12:35:02","80","10.0.2.15","CadmusCo_3b:89:8d","57498","HTTP","336","HTTP/1.1 304 Not Modified "
"130","101.339860000","10.0.2.15","CadmusCo_3b:89:8d","57498","194.169.254.10","RealtekU_12:35:02","80","HTTP","303","GET /ubuntu/dists/quantal/main/binary-i386/Packages.bz2 HTTP/1.1 "
"131","101.340564000","194.169.254.10","RealtekU_12:35:02","80","10.0.2.15","CadmusCo_3b:89:8d","57498","TCP","60","http > 57498 [ACK] Seq=4427 Ack=3299 Win=65535 Len=0"
"132","101.369974000","194.169.254.10","RealtekU_12:35:02","80","10.0.2.15","CadmusCo_3b:89:8d","57498","HTTP","337","HTTP/1.1 304 Not Modified "
"133","101.378678000","10.0.2.15","CadmusCo_3b:89:8d","57498","194.169.254.10","RealtekU_12:35:02","80","HTTP","309","GET /ubuntu/dists/quantal/restricted/binary-i386/Packages.bz2 HTTP/1.1 "
"134","101.379383000","194.169.254.10","RealtekU_12:35:02","80","10.0.2.15","CadmusCo_3b:89:8d","57498","TCP","60","http > 57498 [ACK] Seq=4710 Ack=3554 Win=65535 Len=0"
"135","101.402544000","10.0.2.15","CadmusCo_3b:89:8d","33887","91.189.88.33","RealtekU_12:35:02","80","HTTP","247","GET /ubuntu/dists/quantal/main/i18n/Translation-en.gz HTTP/1.1 "
"136","101.403332000","91.189.88.33","RealtekU_12:35:02","80","10.0.2.15","CadmusCo_3b:89:8d","33887","TCP","60","http > 33887 [ACK] Seq=4731 Ack=2508 Win=65535 Len=0"
"137","101.408642000","194.169.254.10","RealtekU_12:35:02","80","10.0.2.15","CadmusCo_3b:89:8d","57498","HTTP","335","HTTP/1.1 304 Not Modified "
"138","101.415441000","10.0.2.15","CadmusCo_3b:89:8d","57498","194.169.254.10","RealtekU_12:35:02","80","HTTP","307","GET /ubuntu/dists/quantal/universe/binary-i386/Packages.bz2 HTTP/1.1 "
"139","101.416093000","194.169.254.10","RealtekU_12:35:02","80","10.0.2.15","CadmusCo_3b:89:8d","57498","TCP","60","http > 57498 [ACK] Seq=4991 Ack=3807 Win=65535 Len=0"
"140","101.433412000","91.189.88.33","RealtekU_12:35:02","80","10.0.2.15","CadmusCo_3b:89:8d","33887","HTTP","598","HTTP/1.1 404 Not Found  (text/html)"
"141","101.433570000","10.0.2.15","CadmusCo_3b:89:8d","33887","91.189.88.33","RealtekU_12:35:02","80","TCP","54","33887 > http [ACK] Seq=2508 Ack=5275 Win=27450 Len=0"
"142","101.444308000","194.169.254.10","RealtekU_12:35:02","80","10.0.2.15","CadmusCo_3b:89:8d","57498","HTTP","337","HTTP/1.1 304 Not Modified "
