"No.","Time","Source IP","Source HW","Source Port","Dest IP","Dest HW","Dest Port","Protocol","Length","Info"
"99","1.518581000","10.50.63.61","Giga-Byt_59:c5:93","55709","157.56.126.41","Sonicwal_18:fb:1a","443","TLSv1","226","Application Data"
"100","1.534088000","157.56.126.41","Sonicwal_18:fb:1a","443","10.50.63.61","Giga-Byt_59:c5:93","55709","TLSv1","105","Application Data"
"101","1.534125000","10.50.63.61","Giga-Byt_59:c5:93","55709","157.56.126.41","Sonicwal_18:fb:1a","443","TLSv1","939","Application Data"
"102","1.534134000","111.221.74.26","Sonicwal_18:fb:1a","40030","10.50.63.61","Giga-Byt_59:c5:93","44235","TCP","74","40030 > 44235 [PSH, ACK] Seq=67 Ack=54 Win=14848 Len=8 TSval=399275783 TSecr=5275951"
"103","1.551244000","157.56.126.41","Sonicwal_18:fb:1a","443","10.50.63.61","Giga-Byt_59:c5:93","55709","TLSv1","1020","Application Data"
"104","1.570746000","10.50.63.61","Giga-Byt_59:c5:93","44235","111.221.74.26","Sonicwal_18:fb:1a","40030","TCP","66","44235 > 40030 [ACK] Seq=62 Ack=75 Win=14720 Len=0 TSval=5276041 TSecr=399275783"
"105","1.571497000","111.221.74.26","Sonicwal_18:fb:1a","40030","10.50.63.61","Giga-Byt_59:c5:93","44235","TCP","66","40030 > 44235 [ACK] Seq=75 Ack=62 Win=14848 Len=0 TSval=399275793 TSecr=5275951"
"106","1.571514000","10.50.63.61","Giga-Byt_59:c5:93","44235","111.221.74.26","Sonicwal_18:fb:1a","40030","TCP","138","44235 > 40030 [PSH, ACK] Seq=62 Ack=75 Win=14720 Len=72 TSval=5276041 TSecr=399275793"
"107","1.590743000","10.50.63.61","Giga-Byt_59:c5:93","55709","157.56.126.41","Sonicwal_18:fb:1a","443","TCP","66","55709 > https [ACK] Seq=2552 Ack=6253 Win=34752 Len=0 TSval=5276046 TSecr=427598428"
"108","1.656696000","157.56.126.41","Sonicwal_18:fb:1a","443","10.50.63.61","Giga-Byt_59:c5:93","55709","TLSv1","105","Application Data"
"109","1.656809000","10.50.63.61","Giga-Byt_59:c5:93","55709","157.56.126.41","Sonicwal_18:fb:1a","443","TCP","66","55709 > https [ACK] Seq=2552 Ack=6292 Win=34752 Len=0 TSval=5276062 TSecr=427598439"
"110","1.658243000","10.50.63.61","Giga-Byt_59:c5:93","55709","157.56.126.41","Sonicwal_18:fb:1a","443","TCP","1514","[TCP segment of a reassembled PDU]"
"111","1.658282000","10.50.63.61","Giga-Byt_59:c5:93","55709","157.56.126.41","Sonicwal_18:fb:1a","443","TCP","1514","[TCP segment of a reassembled PDU]"
"112","1.658291000","10.50.63.61","Giga-Byt_59:c5:93","55709","157.56.126.41","Sonicwal_18:fb:1a","443","TLSv1","203","Application Data"
"113","1.673797000","157.56.126.41","Sonicwal_18:fb:1a","443","10.50.63.61","Giga-Byt_59:c5:93","55709","TCP","66","https > 55709 [ACK] Seq=6292 Ack=5448 Win=65160 Len=0 TSval=427598441 TSecr=5276062"
"114","1.688050000","157.56.126.41","Sonicwal_18:fb:1a","443","10.50.63.61","Giga-Byt_59:c5:93","55709","TLSv1","823","Application Data"
"115","1.688092000","10.50.63.61","Giga-Byt_59:c5:93","55709","157.56.126.41","Sonicwal_18:fb:1a","443","TLSv1","204","Application Data"
"116","1.689319000","157.56.126.41","Sonicwal_18:fb:1a","443","10.50.63.61","Giga-Byt_59:c5:93","55709","TLSv1","105","Application Data"
"117","1.697456000","157.56.126.41","Sonicwal_18:fb:1a","443","10.50.63.61","Giga-Byt_59:c5:93","55709","TLSv1","810","Application Data"
"118","1.697560000","10.50.63.61","Giga-Byt_59:c5:93","55709","157.56.126.41","Sonicwal_18:fb:1a","443","TCP","66","55709 > https [ACK] Seq=5723 Ack=7832 Win=40544 Len=0 TSval=5276072 TSecr=427598442"
"119","1.702771000","157.56.126.41","Sonicwal_18:fb:1a","443","10.50.63.61","Giga-Byt_59:c5:93","55709","TLSv1","105","Application Data"
